"id","first_name","last_name","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"10729","T.Y.","Hilton","IND","WR",29,6,"WR","weighted",147.778618885849,13,2.21772979567132,14.7961226514753,140.3,162.725410334347,4,33.4368876954517,39,38.4,39,40.4091517975248,35
"10730","DeVier","Posey","BAL","WR",28,6,"WR","average",0,233,0,NA,0,0,17,-114.345555555556,591,-103.906666666667,583,-122.540666666667,559
"10730","DeVier","Posey","BAL","WR",28,6,"WR","robust",0,234,0,0,0,0,17,-114.796666666667,593,-103.906666666667,583,-122.540666666667,559
"10730","DeVier","Posey","BAL","WR",28,6,"WR","weighted",0,235,0,NA,0,0,17,-114.341731190397,596,-101.9,452,-122.316258536822,562
"10734","Jarius","Wright","CAR","WR",29,6,"WR","average",24.7233333333333,135,0.858333333333334,30.4621097978018,5.938,54.79,16,-89.6222222222222,418,-97.9686666666667,522,-67.7506666666667,311
"10734","Jarius","Wright","CAR","WR",29,6,"WR","robust",20.78,142,0.0912500000000023,4.714668,5.938,54.79,16,-94.0166666666667,430,-97.9686666666667,522,-67.7506666666667,311
"10734","Jarius","Wright","CAR","WR",29,6,"WR","weighted",26.8318215434567,133,0.554775676677789,31.2783226971846,5.62,53.0462125,16,-87.5099096469408,414,-96.28,430,-69.2700460368217,315
"10735","Brian","Quick","WAS","WR",29,6,"WR","average",40.45,113,0.451666666666668,14.9199530830362,30.955,49.945,15,-73.8955555555556,329,-72.9516666666667,314,-72.5956666666667,330
"10735","Brian","Quick","WAS","WR",29,6,"WR","robust",40.45,115,3.02,15.64143,30.955,49.945,15,-74.3466666666667,333,-72.9516666666667,314,-72.5956666666667,330
"10735","Brian","Quick","WAS","WR",29,6,"WR","weighted",39.6559139784946,115,0.990957720790867,14.9199530830362,29.9,48.7182558139535,15,-74.6858172119029,334,-72,299,-73.5980027228682,329
"10737","Travis","Benjamin","LAC","WR",29,6,"WR","average",76.8366666666667,74,1.20416666666668,6.0308954559004,70.179,80.79,13,-37.5088888888889,222,-33.7276666666667,206,-41.7506666666667,239
"10737","Travis","Benjamin","LAC","WR",29,6,"WR","robust",76.2775,74,0.898750000000007,5.470794,70.179,80.79,13,-38.5191666666667,223,-33.7276666666667,206,-41.7506666666667,239
"10737","Travis","Benjamin","LAC","WR",29,6,"WR","weighted",76.5282777788706,75,1.73542817959063,6.08797292930351,69.81,80.3367296511628,13,-37.8134534115269,224,-32.09,197,-41.9795288856589,240
"10738","Marvin","Jones","DET","WR",28,6,"WR","average",138.896666666667,18,2.66,9.87659016732663,129.859,146.329,6,24.5511111111111,54,25.9523333333333,50,23.7883333333333,55
"10738","Marvin","Jones","DET","WR",28,6,"WR","robust",139.02,18,1.12750000000003,4.01784600000001,129.859,146.329,6,24.2233333333333,54,25.9523333333333,50,23.7883333333333,55
"10738","Marvin","Jones","DET","WR",28,6,"WR","weighted",139.237486396296,18,1.98354312599585,9.87362873640365,128.3,146.23652125,6,24.8957552058987,54,26.4,51,23.9202627131783,55
"10742","Dwayne","Allen","NEP","TE",28,6,"TE","average",20.3533333333333,62,2.245,12.151955946815,8.519,28.22,9,-64.9344444444444,294,-70.2516666666667,299,-65.8673333333333,305
"10742","Dwayne","Allen","NEP","TE",28,6,"TE","robust",20.9775,61,1.705,2.66868,8.519,28.22,9,-64.4883333333333,292,-70.2516666666667,299,-65.8673333333333,305
"10742","Dwayne","Allen","NEP","TE",28,6,"TE","weighted",20.9834888614978,61,0.639020873493294,11.9486389762313,6.51,28.158575,9,-64.8952483740693,294,-71.8166666666667,298,-65.3346537386018,302
"10747","Orson","Charles","CLE","TE",27,6,"TE","average",6.1,99,0.210000000000001,4.31335136523794,0.305,5.795,10,-79.1877777777778,367,-78.4656666666667,366,-88.2923333333333,393
"10747","Orson","Charles","CLE","TE",27,6,"TE","robust",6.1,98,0.132500000000001,4.52193,0.305,5.795,10,-79.3658333333333,364,-78.4656666666667,366,-88.2923333333333,393
"10747","Orson","Charles","CLE","TE",27,6,"TE","weighted",6.1,100,0.199237166275226,4.31335136523794,0,5.4403488372093,10,-79.778737235567,369,-78.3266666666667,342,-88.0528799013925,391
"10838","Rhett","Ellison","NYG","TE",30,6,"TE","average",26.2866666666667,54,2.4175,9.25713418576902,17.354,32.6,9,-59.0011111111111,280,-61.4166666666667,279,-61.4873333333333,295
"10838","Rhett","Ellison","NYG","TE",30,6,"TE","robust",27.265,52,0.443750000000001,2.96520000000001,17.354,32.6,9,-58.2008333333333,278,-61.4166666666667,279,-61.4873333333333,295
"10838","Rhett","Ellison","NYG","TE",30,6,"TE","weighted",26.6902125484773,55,2.07469902929059,9.03309978590736,15.86,32.4880813953488,9,-59.1885246870898,282,-62.4666666666667,274,-61.005147343253,292
"10870","Alfred","Morris","SFO","RB",30,6,"RB","average",7.64,132,0.164999999999998,4.61217230091563,0.518,8.798,18,-104.073333333333,490,-90.9936666666667,457,-119.982333333333,544
"10870","Alfred","Morris","SFO","RB",30,6,"RB","robust",7.64,131,0.164999999999998,5.960052,0.518,8.798,18,-103.5225,484,-90.9936666666667,457,-119.982333333333,544
"10870","Alfred","Morris","SFO","RB",30,6,"RB","weighted",7.70403681158031,132,0.260797584240042,4.71572148800767,0,8.57304360465116,18,-104.201625736396,493,-89.7266666666667,397,-119.502251468804,545
"10903","Rishard","Matthews","TEN","WR",29,6,"WR","average",101.026666666667,47,2.07416666666667,12.242002831781,94.303,113.833,9,-13.3188888888889,134,-9.60366666666665,140,-8.70766666666668,134
"10903","Rishard","Matthews","TEN","WR",29,6,"WR","robust",100.065,47,0.763749999999987,1.52707799999998,94.303,113.833,9,-14.7316666666667,136,-9.60366666666665,140,-8.70766666666668,134
"10903","Rishard","Matthews","TEN","WR",29,6,"WR","weighted",101.89116345489,47,2.72507632400661,12.5859020664058,94.2,113.12763625,9,-12.4505677355077,132,-7.7,135,-9.18862228682171,133
"10932","Brandon","Bolden","NEP","RB",28,6,"RB","average",2.9,161,0.2,1.83847763108502,0.13,2.47,19,-108.813333333333,562,-91.3816666666667,480,-126.310333333333,576
"10932","Brandon","Bolden","NEP","RB",28,6,"RB","robust",2.9,161,0.2,1.92738,0.13,2.47,19,-108.2625,553,-91.3816666666667,480,-126.310333333333,576
"10932","Brandon","Bolden","NEP","RB",28,6,"RB","weighted",2.92258064516129,161,0.211290322580645,1.83847763108502,0,2.31883720930233,19,-108.983081902815,567,-89.7266666666667,397,-125.756457864153,579
"10940","Derek","Carrier","OAK","TE",28,6,"TE","average",6.37666666666667,97,0.176666666666667,3.49515855625082,3.548,9.758,10,-78.9111111111111,364,-75.2226666666667,333,-84.3293333333333,373
"10940","Derek","Carrier","OAK","TE",28,6,"TE","robust",5.74,102,0.1475,3.676848,3.548,9.758,10,-79.7258333333333,369,-75.2226666666667,333,-84.3293333333333,373
"10940","Derek","Carrier","OAK","TE",28,6,"TE","weighted",6.59010672519015,98,0.390106725190151,3.58307346753796,3.3,9.6071675,10,-79.2886305103769,367,-75.0266666666667,319,-83.8860612386018,369
"10948","Case","Keenum","DEN","QB",30,6,"QB","average",221.413333333333,22,1.92766666666668,19.413887640896,205.814,237.395,5,-28.8877777777778,191,-33.9756666666667,207,-25.6614666666667,185
"10948","Case","Keenum","DEN","QB",30,6,"QB","robust",222.03,22,1.96950000000001,4.67019000000001,205.814,237.395,5,-27.8896666666667,189,-33.9756666666667,207,-25.6614666666667,185
"10948","Case","Keenum","DEN","QB",30,6,"QB","weighted",222.127837837838,22,1.91502651594863,19.1698965445371,202.62,237.196329787234,5,-28.2664610327792,188,-32.42,198,-25.2534594731509,185
"10955","Rod","Streater","BUF","WR",30,6,"WR","average",0,233,0,NA,0,0,17,-114.345555555556,591,-103.906666666667,583,-122.540666666667,559
"10955","Rod","Streater","BUF","WR",30,6,"WR","robust",0,234,0,0,0,0,17,-114.796666666667,593,-103.906666666667,583,-122.540666666667,559
"10955","Rod","Streater","BUF","WR",30,6,"WR","weighted",0,235,0,NA,0,0,17,-114.341731190397,596,-101.9,452,-122.316258536822,562
"10956","Deonte","Thompson","DAL","WR",29,6,"WR","average",20.6233333333333,145,1.12333333333333,9.9304296650917,11.319,29.193,16,-93.7222222222222,432,-92.5876666666667,492,-93.3476666666667,419
"10956","Deonte","Thompson","DAL","WR",29,6,"WR","robust",20.7475,143,0.221250000000005,14.485002,11.319,29.193,16,-94.0491666666667,431,-92.5876666666667,492,-93.3476666666667,419
"10956","Deonte","Thompson","DAL","WR",29,6,"WR","weighted",21.2633406487689,145,0.521404062572028,10.0056846672059,10.31,28.85959875,16,-93.0783905416286,433,-91.59,403,-93.4566597868217,418
"10960","Josh","Gordon","CLE","WR",27,6,"WR","average",141.058333333333,16,1.18166666666667,2.31355426418603,136.66,140.764,6,26.7127777777778,50,32.7533333333333,44,18.2233333333333,61
"10960","Josh","Gordon","CLE","WR",27,6,"WR","robust",140.855,16,1.38625000000002,2.37215999999999,136.66,140.764,6,26.0583333333333,51,32.7533333333333,44,18.2233333333333,61
"10960","Josh","Gordon","CLE","WR",27,6,"WR","weighted",141.074857052084,17,2.12659456824272,2.37232193750994,136.5,140.66299,6,26.7331258616861,51,34.6,43,18.3467314631783,61
"10961","Lance","Dunbar","FA","RB",28,6,"RB","average",6.2,141,0.0424999999999995,NA,6.2,6.2,18,-105.513333333333,506,-85.3116666666667,419,-122.580333333333,560
"10961","Lance","Dunbar","FA","RB",28,6,"RB","robust",6.2,141,0.0424999999999995,0,6.2,6.2,18,-104.9625,503,-85.3116666666667,419,-122.580333333333,560
"10961","Lance","Dunbar","FA","RB",28,6,"RB","weighted",6.2,143,0.202356324593779,NA,6.2,6.2,18,-105.705662547976,515,-83.5266666666667,366,-121.875295073455,557
"10973","Cole","Beasley","DAL","WR",29,6,"WR","average",65.02,89,2.26583333333334,4.4467628675251,61.97,69.539,14,-49.3255555555556,251,-41.9366666666667,231,-53.0016666666667,269
"10973","Cole","Beasley","DAL","WR",29,6,"WR","robust",66.205,88,2.5675,2.52042,61.97,69.539,14,-48.5916666666667,251,-41.9366666666667,231,-53.0016666666667,269
"10973","Cole","Beasley","DAL","WR",29,6,"WR","weighted",64.7960704085621,89,1.15641811712427,4.39933585782169,61.8,69.1158009118541,14,-49.5456607818354,253,-40.1,220,-53.2004576249676,269
"10978","Travaris","Cadet","BUF","RB",29,6,"RB","average",50.285,70,1.26750000000001,33.5000243781006,3.357,63.657,16,-61.4283333333333,284,-88.1546666666667,435,-65.1233333333333,302
"10978","Travaris","Cadet","BUF","RB",29,6,"RB","robust",50.285,70,1.3275,49.563318,3.357,63.657,16,-60.8775,284,-88.1546666666667,435,-65.1233333333333,302
"10978","Travaris","Cadet","BUF","RB",29,6,"RB","weighted",50.8038839093131,70,1.36151109918582,34.1615403643677,0,61.7862805232558,16,-61.1017786386631,286,-89.7266666666667,397,-66.2890145501991,303
"10983","Chris","Hogan","NEP","WR",30,7,"WR","average",125.943333333333,24,1.16999999999999,12.273023262424,114.144,136.113,7,11.5977777777778,69,10.2373333333333,74,13.5723333333333,65
"10983","Chris","Hogan","NEP","WR",30,7,"WR","robust",126.8275,24,2.0275,14.781522,114.144,136.113,7,12.0308333333333,69,10.2373333333333,74,13.5723333333333,65
"10983","Chris","Hogan","NEP","WR",30,7,"WR","weighted",125.809987853383,25,1.39608116108528,11.9499910757045,112.7,135.484193009119,7,11.4682566629855,70,10.8,75,13.1679344722968,66
"10985","Jamize","Olawale","DAL","RB",29,6,"RB","average",9.55,125,0.344999999999999,5.84836159392811,0.760000000000001,11.11,18,-102.163333333333,474,-90.7516666666667,449,-117.670333333333,532
"10985","Jamize","Olawale","DAL","RB",29,6,"RB","robust",9.55,125,0.109999999999999,5.78214,0.760000000000001,11.11,18,-101.6125,470,-90.7516666666667,449,-117.670333333333,532
"10985","Jamize","Olawale","DAL","RB",29,6,"RB","weighted",9.59346210995542,125,0.405813180148895,5.99881768762747,0,10.8917587209302,18,-102.312200438021,477,-89.7266666666667,397,-117.183536352525,530
"10987","Griff","Whalen","OAK","WR",28,6,"WR","average",0,233,0,NA,0,0,17,-114.345555555556,591,-103.906666666667,583,-122.540666666667,559
"10987","Griff","Whalen","OAK","WR",28,6,"WR","robust",0,234,0,0,0,0,17,-114.796666666667,593,-103.906666666667,583,-122.540666666667,559
"10987","Griff","Whalen","OAK","WR",28,6,"WR","weighted",0,235,0,NA,0,0,17,-114.341731190397,596,-101.9,452,-122.316258536822,562
"11001","Austin","Davis","SEA","QB",29,6,"QB","average",2.176,71,0.134666666666667,1.82716392258604,0.9932,3.3188,NA,-248.125111111111,632,-238.796466666667,624,-259.737666666667,638
"11001","Austin","Davis","SEA","QB",29,6,"QB","robust",2.176,72,0.275,1.9155192,0.9932,3.3188,NA,-247.743666666667,635,-238.796466666667,624,-259.737666666667,638
"11001","Austin","Davis","SEA","QB",29,6,"QB","weighted",2.303780521262,72,0.0886671827864678,1.82716392258604,0.864,3.212533,NA,-248.090518349355,638,-234.176,492,-259.237256260385,639
"11007","Garrett","Celek","SFO","TE",30,6,"TE","average",55.9233333333333,30,3.13166666666667,18.933531982526,37.493,67.49,9,-29.3644444444444,194,-41.2776666666667,229,-26.5973333333333,188
"11007","Garrett","Celek","SFO","TE",30,6,"TE","robust",56.1675,30,2.67375,1.63085999999999,37.493,67.49,9,-29.2983333333333,195,-41.2776666666667,229,-26.5973333333333,188
"11007","Garrett","Celek","SFO","TE",30,6,"TE","weighted",56.8576775997354,30,3.32838303821062,18.5771390986562,34.27,67.4524625,9,-29.0210596358316,192,-44.0566666666667,227,-26.0407662386018,187
"11076","Jermaine","Kearse","NYJ","WR",28,6,"WR","average",72.3833333333333,81,0.816666666666677,7.64891059781283,66.365,79.91,13,-41.9622222222222,234,-37.5416666666667,221,-42.6306666666667,242
"11076","Jermaine","Kearse","NYJ","WR",28,6,"WR","robust",72.1875,84,1.74375000000002,7.63539000000001,66.365,79.91,13,-42.6091666666667,238,-37.5416666666667,221,-42.6306666666667,242
"11076","Jermaine","Kearse","NYJ","WR",28,6,"WR","weighted",72.9413868262033,81,0.358020596503877,7.78053785956099,65.85,79.5721625,13,-41.4003443641942,235,-36.05,211,-42.7440960368217,243
"11100","Patrick","DiMarco","BUF","RB",29,7,"RB","average",5.91,145,1.115,4.82398175784279,0.25,8.638,18,-105.803333333333,515,-91.2616666666667,471,-120.142333333333,545
"11100","Patrick","DiMarco","BUF","RB",29,7,"RB","robust",5.91,144,0.805,3.7065,0.25,8.638,18,-105.2525,506,-91.2616666666667,471,-120.142333333333,545
"11100","Patrick","DiMarco","BUF","RB",29,7,"RB","weighted",5.8339970282318,145,0.952983191934686,4.79117818942161,0,8.2078632218845,18,-106.071665519744,523,-89.7266666666667,397,-119.86743185157,548
"11101","James","Develin","NEP","RB",30,8,"RB","average",4.47,149,0.3575,2.79377880298351,0.34,5.326,18,-107.243333333333,535,-91.1716666666667,464,-123.454333333333,563
"11101","James","Develin","NEP","RB",30,8,"RB","robust",4.47,149,0.3575,3.172764,0.34,5.326,18,-106.6925,527,-91.1716666666667,464,-123.454333333333,563
"11101","James","Develin","NEP","RB",30,8,"RB","weighted",4.44615156017831,149,0.380735512630014,2.83534302054355,0,5.19103039513678,18,-107.459510987798,541,-89.7266666666667,397,-122.884264678318,565
"11104","Josh","Bellamy","CHI","WR",29,6,"WR","average",14.8,156,0.557500000000001,6.42631309539148,9.015,20.58,17,-99.5455555555556,455,-94.8916666666667,506,-101.960666666667,445
"11104","Josh","Bellamy","CHI","WR",29,6,"WR","robust",14.7375,156,0.456250000000001,9.19212,9.015,20.58,17,-100.059166666667,461,-94.8916666666667,506,-101.960666666667,445
"11104","Josh","Bellamy","CHI","WR",29,6,"WR","weighted",15.229743258275,157,0.665434686877276,6.47113003334072,8.35,20.368425,17,-99.1119879321225,457,-93.55,412,-101.947833536822,446
"11123","Sean","McGrath","DET","TE",31,6,"TE","average",3.35,117,0.8375,2.26274169979695,0.16,3.04,11,-81.9377777777778,389,-78.6106666666667,380,-91.0473333333333,410
"11123","Sean","McGrath","DET","TE",31,6,"TE","robust",3.35,118,0.8375,2.37216,0.16,3.04,11,-82.1158333333333,391,-78.6106666666667,380,-91.0473333333333,410
"11123","Sean","McGrath","DET","TE",31,6,"TE","weighted",3.36129032258065,118,0.835549777117385,2.26274169979695,0,2.85395348837209,11,-82.5174469129864,394,-78.3266666666667,342,-90.6392752502297,411
"11150","Geno","Smith","LAC","QB",28,5,"QB","average",1.87866666666667,74,0.0666666666666667,2.03460200858382,0.5736,3.8856,NA,-248.422444444444,635,-239.216066666667,634,-259.170866666667,622
"11150","Geno","Smith","LAC","QB",28,5,"QB","robust",1.618,75,0.0589999999999999,0.4981536,0.5736,3.8856,NA,-248.301666666667,638,-239.216066666667,634,-259.170866666667,622
"11150","Geno","Smith","LAC","QB",28,5,"QB","weighted",2.01487791239515,76,0.0855396085740914,2.09228037377875,0.54,3.771486,NA,-248.379420958222,642,-234.5,499,-258.678303260385,625
"11151","Matt","Barkley","CIN","QB",28,5,"QB","average",0.928,78,0.0640000000000002,0.656195092941116,0.0464,0.8816,NA,-249.373111111111,639,-239.743266666667,635,-262.174866666667,642
"11151","Matt","Barkley","CIN","QB",28,5,"QB","robust",0.928,78,0.0640000000000002,0.6879264,0.0464,0.8816,NA,-248.991666666667,641,-239.743266666667,635,-262.174866666667,642
"11151","Matt","Barkley","CIN","QB",28,5,"QB","weighted",0.928,79,0.0677009602194788,0.656195092941116,0,0.825186626139818,NA,-249.466298870617,645,-235.04,500,-261.624602634245,643
"11152","Mike","Glennon","ARI","QB",29,5,"QB","average",8.38,44,0.899166666666665,NA,8.38,8.38,11,-241.921111111111,605,-231.409666666667,597,-254.676466666667,612
"11152","Mike","Glennon","ARI","QB",29,5,"QB","robust",8.38,44,0.852999999999998,0,8.38,8.38,11,-241.539666666667,607,-231.409666666667,597,-254.676466666667,612
"11152","Mike","Glennon","ARI","QB",29,5,"QB","weighted",8.38,44,0.710726868631086,NA,8.38,8.38,11,-242.014298870617,610,-226.66,465,-254.069789260385,612
"11154","E.J.","Manuel","OAK","QB",28,5,"QB","average",2.95,63,0.4595,3.70962262231618,0.69,6.603,NA,-247.351111111111,624,-239.099666666667,632,-256.453466666667,614
"11154","E.J.","Manuel","OAK","QB",28,5,"QB","robust",2.5425,63,0.052,0.44478,0.69,6.603,NA,-247.377166666667,626,-239.099666666667,632,-256.453466666667,614
"11154","E.J.","Manuel","OAK","QB",28,5,"QB","weighted",3.20119291705499,62,0.325502753773425,3.81377977285339,0.66,6.38903625,NA,-247.193105953562,628,-234.38,497,-256.060753010385,615
"11156","Landry","Jones","PIT","QB",29,5,"QB","average",8.85,43,0.621499999999999,NA,8.85,8.85,11,-241.451111111111,604,-230.939666666667,596,-254.206466666667,609
"11156","Landry","Jones","PIT","QB",29,5,"QB","robust",8.85,43,0.621499999999999,0,8.85,8.85,11,-241.069666666667,606,-230.939666666667,596,-254.206466666667,609
"11156","Landry","Jones","PIT","QB",29,5,"QB","weighted",8.85,43,0.555613168724282,NA,8.85,8.85,11,-241.544298870617,609,-226.19,464,-253.599789260385,610
"11170","Tyler","Bray","CHI","QB",27,5,"QB","average",0,82,0,NA,0,0,NA,-250.301111111111,643,-239.789666666667,638,-263.056466666667,644
"11170","Tyler","Bray","CHI","QB",27,5,"QB","robust",0,83,0,0,0,0,NA,-249.919666666667,646,-239.789666666667,638,-263.056466666667,644
"11170","Tyler","Bray","CHI","QB",27,5,"QB","weighted",0,83,0,NA,0,0,NA,-250.394298870617,649,-235.04,500,-262.449789260385,645
"11175","Andre","Ellington","FA","RB",29,5,"RB","average",10.4,122,0.459999999999999,NA,10.4,10.4,18,-101.313333333333,466,-81.1116666666667,392,-118.380333333333,536
"11175","Andre","Ellington","FA","RB",29,5,"RB","robust",10.4,122,0.459999999999999,0,10.4,10.4,18,-100.7625,466,-81.1116666666667,392,-118.380333333333,536
"11175","Andre","Ellington","FA","RB",29,5,"RB","weighted",10.4,123,0.591978622441644,NA,10.4,10.4,18,-101.505662547976,473,-79.3266666666667,344,-117.675295073455,535
"11177","Kenjon","Barner","CAR","RB",29,5,"RB","average",9.05,127,0.668333333333333,4.55599604916422,4.851,12.987,18,-102.663333333333,476,-86.6606666666667,427,-115.793333333333,520
"11177","Kenjon","Barner","CAR","RB",29,5,"RB","robust",9.52,126,0.705,5.233578,4.851,12.987,18,-101.6425,471,-86.6606666666667,427,-115.793333333333,520
"11177","Kenjon","Barner","CAR","RB",29,5,"RB","weighted",9.0408099089078,128,0.924680876649731,4.43857331977845,4.3,12.7643632218845,18,-102.864852639068,482,-85.4266666666667,379,-115.31093185157,516
"11179","Christine","Michael","IND","RB",28,5,"RB","average",14.565,113,0.655000000000001,8.45046152585763,1.373,15.233,17,-97.1483333333333,446,-90.1386666666667,444,-113.547333333333,500
"11179","Christine","Michael","IND","RB",28,5,"RB","robust",14.565,112,0.578750000000001,2.475942,1.373,15.233,17,-96.5975,445,-90.1386666666667,444,-113.547333333333,500
"11179","Christine","Michael","IND","RB",28,5,"RB","weighted",14.6275113837895,114,0.912511383789482,8.69045604863419,0,15.1395479651163,17,-97.2781511641868,451,-89.7266666666667,397,-112.935747108339,495
"11180","Mike","Gillislee","NEP","RB",28,5,"RB","average",30.8,90,1.32666666666666,23.1931024229188,16.04,45.56,17,-80.9133333333333,381,-75.4716666666667,337,-83.2203333333333,369
"11180","Mike","Gillislee","NEP","RB",28,5,"RB","robust",30.8,89,1.04,24.31464,16.04,45.56,17,-80.3625,376,-75.4716666666667,337,-83.2203333333333,369
"11180","Mike","Gillislee","NEP","RB",28,5,"RB","weighted",32.0344086021505,89,0.261237511148526,23.1931024229188,14.4,44.1496,17,-79.8712539458257,370,-75.3266666666667,327,-83.9256950734549,370
"11182","Rex","Burkhead","NEP","RB",28,5,"RB","average",122.243333333333,30,1.05333333333334,17.6663701232974,105.57,136.377,9,10.53,71,14.0583333333333,65,7.59666666666666,81
"11182","Rex","Burkhead","NEP","RB",28,5,"RB","robust",122.8325,30,3.22249999999998,14.129178,105.57,136.377,9,11.67,70,14.0583333333333,65,7.59666666666666,81
"11182","Rex","Burkhead","NEP","RB",28,5,"RB","weighted",121.088923729068,32,4.95759672909838,18.0233137362946,103.1,135.775943768997,9,9.18326118109209,77,13.3733333333333,67,7.70064869554204,81
"11185","Kerwynn","Williams","KCC","RB",27,5,"RB","average",16.2166666666667,108,0.221666666666668,17.7379264101905,2.689,32.884,17,-95.4966666666667,438,-88.8226666666667,438,-95.8963333333333,427
"11185","Kerwynn","Williams","KCC","RB",27,5,"RB","robust",14.7075,111,0.40375,10.066854,2.689,32.884,17,-96.455,444,-88.8226666666667,438,-95.8963333333333,427
"11185","Kerwynn","Williams","KCC","RB",27,5,"RB","weighted",17.4247749751977,107,0.38416236530685,18.1484034404428,2.01,31.970815,17,-94.4808875727786,437,-87.7166666666667,393,-96.1044800734549,428
"11186","Chris","Thompson","WAS","RB",28,5,"RB","average",114.706666666667,34,4.49000000000001,23.5176876697802,102.913,140.2,9,2.99333333333334,90,11.4013333333333,70,11.4196666666667,71
"11186","Chris","Thompson","WAS","RB",28,5,"RB","robust",114.855,33,2.78125,2.12011799999999,102.913,140.2,9,3.6925,86,11.4013333333333,70,11.4196666666667,71
"11186","Chris","Thompson","WAS","RB",28,5,"RB","weighted",116.584049243905,33,2.6074984216697,24.1569028097137,102.77,138.835,9,4.6783866959284,84,13.0433333333333,69,10.7597049265451,72
"11188","Theo","Riddick","DET","RB",27,5,"RB","average",85.5766666666667,52,1.01000000000002,14.0865940998289,75.688,100.078,12,-26.1366666666667,183,-15.8236666666667,165,-28.7023333333333,195
"11188","Theo","Riddick","DET","RB",27,5,"RB","robust",84.0875,53,1.32875,10.200288,75.688,100.078,12,-27.075,186,-15.8236666666667,165,-28.7023333333333,195
"11188","Theo","Riddick","DET","RB",27,5,"RB","weighted",86.5740799086072,50,0.217820401046197,14.474152746678,75,99.3879925,12,-25.3315826393691,180,-14.7266666666667,158,-28.6873025734549,195
"11192","Le'Veon","Bell","PIT","RB",26,5,"RB","average",264.203333333333,2,26.0083333333334,16.0478253978538,249.941,276.041,1,152.49,2,158.429333333333,2,147.260666666667,2
"11192","Le'Veon","Bell","PIT","RB",26,5,"RB","robust",264.155,2,24.93,3.83993399999996,249.941,276.041,1,152.9925,2,158.429333333333,2,147.260666666667,2
"11192","Le'Veon","Bell","PIT","RB",26,5,"RB","weighted",263.344223010552,2,25.0632895409314,16.5026347450797,247.3,275.896065406977,1,151.438560462576,2,157.573333333333,2,147.820770333522,2
"11193","Giovani","Bernard","CIN","RB",27,5,"RB","average",89.25,44,0.314999999999998,9.70412283516651,84.16,99.55,11,-22.4633333333333,170,-7.35166666666667,132,-29.2303333333333,196
"11193","Giovani","Bernard","CIN","RB",27,5,"RB","robust",89.77,45,1.21249999999999,0.889560000000013,84.16,99.55,11,-21.3925,168,-7.35166666666667,132,-29.2303333333333,196
"11193","Giovani","Bernard","CIN","RB",27,5,"RB","weighted",90.0290472897814,44,0.525004509515071,9.96780044094378,84.1,98.9869375,11,-21.8766152581948,168,-5.62666666666668,126,-29.0883575734549,196
"11194","Knile","Davis","CHI","RB",27,5,"RB","average",0,176,0,NA,0,0,21,-111.713333333333,588,-91.5116666666667,489,-128.780333333333,591
"11194","Knile","Davis","CHI","RB",27,5,"RB","robust",0,176,0,0,0,0,21,-111.1625,587,-91.5116666666667,489,-128.780333333333,591
"11194","Knile","Davis","CHI","RB",27,5,"RB","weighted",0,177,0,NA,0,0,21,-111.905662547976,593,-89.7266666666667,397,-128.075295073455,592
"11199","Spencer","Ware","KCC","RB",27,5,"RB","average",77.65,58,9.23666666666666,32.6036807738022,48.5,107,13,-34.0633333333333,212,-43.0116666666667,232,-21.7803333333333,171
"11199","Spencer","Ware","KCC","RB",27,5,"RB","robust",79.55,57,4.57249999999999,41.5128,48.5,107,13,-31.6125,205,-43.0116666666667,232,-21.7803333333333,171
"11199","Spencer","Ware","KCC","RB",27,5,"RB","weighted",79.9149896281153,57,4.86784565433064,32.7216799604716,44.8,106.0445,13,-31.9906729198609,207,-44.9266666666667,232,-22.0307950734549,169
"11201","Eddie","Lacy","FA","RB",28,5,"RB","average",3.4,157,0.195,NA,3.4,3.4,18,-108.313333333333,553,-88.1116666666667,434,-125.380333333333,571
"11201","Eddie","Lacy","FA","RB",28,5,"RB","robust",3.4,157,0.195,0,3.4,3.4,18,-107.7625,546,-88.1116666666667,434,-125.380333333333,571
"11201","Eddie","Lacy","FA","RB",28,5,"RB","weighted",3.4,156,0.0692740299416612,Inf,3.4,3.4,18,-108.505662547976,558,-86.3266666666667,385,-124.675295073455,571
"11211","Terrance","Williams","DAL","WR",29,5,"WR","average",74.6833333333333,76,1.15666666666665,4.81053011631774,71.67,79.464,13,-39.6622222222222,227,-32.2366666666667,203,-43.0766666666667,247
"11211","Terrance","Williams","DAL","WR",29,5,"WR","robust",74.185,77,0.466250000000002,1.03781999999998,71.67,79.464,13,-40.6116666666667,230,-32.2366666666667,203,-43.0766666666667,247
"11211","Terrance","Williams","DAL","WR",29,5,"WR","weighted",75.0184698446232,76,1.03789217574183,4.94668382229039,71.6,79.192365,13,-39.3232613457743,227,-30.3,193,-43.1238935368217,246
"11212","Justin","Hunter","PIT","WR",27,5,"WR","average",13.5633333333333,162,0.673333333333332,5.19793548760788,9.616,18.67,17,-100.782222222222,465,-94.2906666666667,502,-103.870666666667,452
"11212","Justin","Hunter","PIT","WR",27,5,"WR","robust",12.47,164,0.30625,4.091976,9.616,18.67,17,-102.326666666667,475,-94.2906666666667,502,-103.870666666667,452
